"VAR2","VAR3","SPCD","STATE","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Merch Stem Wood Volume","ST_WD_CV_MER","370","FL",5,8.28,6.8,9.5,0.412678946336048,8.90336259314259,-0.0751332375175172,0.912254821862539,0.331695136303222,6.24535932560374,0.0546931118401763,0.376680413054738,0.974865539125762
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","370","FL",5,8.28,6.8,9.5,0.424786290215935,7.83749262152147,-0.0156958735570685,1.61653977571369,0.318545504005356,5.15760538772494,0.0570720342323892,0.380264479449571,0.98109676567344
"Stump Bark Volume","SP_BK_CV","370","FL",5,8.28,6.8,9.5,0.0219270730558133,29.3661786441776,0.0313469746112842,39.0943477135465,0.0313469746112842,39.0943477135465,0.00483003131047685,0.0369766148195921,-1.26009991324464
"Stump Wood Volume","SP_WD_CV","370","FL",5,8.28,6.8,9.5,0.0555539761079107,9.78233211461625,0.092523166521562,19.5094396333064,0.092523166521562,19.5094396333064,0.0133352436421934,0.105021577555735,0.00922619775576738
"Stump Wood+Bark Volume","SP_WDBK_CV","370","FL",5,8.28,6.8,9.5,0.0636889630042804,9.81610331853974,0.123870141132846,22.0766828814464,0.123870141132846,22.0766828814464,0.0174948080099032,0.136340892879282,-0.211112903824184
"Total Stem Bark Volume","ST_BK_CV_TOT","370","FL",5,8.28,6.8,9.5,0.258515864823326,15.6889804603545,0.0808518996654894,7.38022874199919,0.183577434804765,11.6128424683805,0.0299540563617039,0.244951814795891,0.700740592141828
"Total Stem Wood Volume","ST_WD_CV_TOT","370","FL",5,8.28,6.8,9.5,0.38052946796428,7.23383033473907,0.0780936629842552,2.44955720819714,0.31261044760073,5.27235954328032,0.0533051730115183,0.349200173238274,0.979317949760069
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","370","FL",5,8.28,6.8,9.5,0.380325353619734,6.08787129761214,0.158945562649745,2.9565396244561,0.324252068171719,4.58734816845602,0.0581788533532428,0.375475154398829,0.982262639304419
"Merch Stem Bark Volume","ST_BK_CV_MER","822","FL",2,7.6,5.9,9.3,0.231857286448657,26.1979871765577,0.0505969201524393,-1.222776025676,0.163947859515357,18.5247743859822,0.0300215904172458,0.17157782190184,0.734518762288599
"Merch Stem Wood Volume","ST_WD_CV_MER","822","FL",2,7.6,5.9,9.3,1.17302702200002,27.4782554694741,0.326737248322188,-0.44807735794911,0.829455361771273,19.4300607776415,0.150718437133268,0.891489442793502,0.749444136730474
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","822","FL",2,7.6,5.9,9.3,1.40488430844867,27.2602424068195,0.377334168474627,-0.578079458650926,0.99340322128663,19.2759022626512,0.180630454589858,1.0626528288962,0.747318853102332
"Stump Bark Volume","SP_BK_CV","822","FL",2,7.6,5.9,9.3,0.014218802814217,15.2522530800924,0.00318214286591145,0.528152141939952,0.0100542118902872,10.7849715813068,0.00183911397759367,0.0105457673952095,0.822058864073818
"Stump Wood Volume","SP_WD_CV","822","FL",2,7.6,5.9,9.3,0.0393096288360446,8.99753572099185,-0.187308129729184,-31.2585419997211,0.187308129729184,31.2585419997211,0.0355797000147551,0.189359338090992,0.259153741275645
"Stump Wood+Bark Volume","SP_WDBK_CV","822","FL",2,7.6,5.9,9.3,0.0250908260218276,9.41089491805419,-0.184125986863273,-27.2322731680121,0.184125986863273,27.2322731680121,0.0355870661715405,0.1849787928753,0.42995162326359
"Total Stem Bark Volume","ST_BK_CV_TOT","822","FL",2,7.6,5.9,9.3,0.205236234710275,19.0805577277363,0.0182293407045747,-2.65235844599992,0.145123933308829,13.4919917581037,0.0277686810637909,0.146264366410787,0.835386090119487
"Total Stem Wood Volume","ST_WD_CV_TOT","822","FL",2,7.6,5.9,9.3,0.987972786904302,19.083224165061,0.178844787964583,-1.70815464568467,0.698602257247804,13.4938772140176,0.12908291759705,0.721131452658822,0.871666119548858
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","822","FL",2,7.6,5.9,9.3,1.19320902161458,19.0951542201889,0.197074128669158,-1.87585728147188,0.843726190556633,13.5023130368985,0.156644037229111,0.866436435534608,0.866741493389496
"Sawlog Bark Volume","ST_BK_CV_SAW","43","FL",50,13.58,9,24.1,1.36362145722549,24.5392209182434,-0.256426139082846,-1.68482989897975,0.990602175586676,19.4328341425935,0.0953963806735614,1.37405552065358,0.803775297382359
"Sawlog Wood Volume","ST_WD_CV_SAW","43","FL",50,13.58,9,24.1,3.04832430308049,16.9105365760432,0.170999506170611,2.66746218898876,2.42864614741264,13.1613617421583,0.206883726663543,3.0225281250514,0.950624360799946
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","43","FL",50,13.58,9,24.1,3.59605681767957,15.7294991610922,-0.0854266329122351,1.18499552338771,2.73668492776047,12.0471362834262,0.24495712423931,3.56093946211823,0.953322846325888
"Stump Bark Volume","SP_BK_CV","837","FL",1,1.8,1.8,1.8,NA,NA,0.00180862281913628,30.1437136522714,0.00180862281913628,30.1437136522714,Inf,0.00180862281913628,-Inf
"Stump Wood Volume","SP_WD_CV","837","FL",1,1.8,1.8,1.8,NA,NA,-0.00230549357018165,-9.60622320909021,0.00230549357018165,9.60622320909021,Inf,0.00230549357018165,-Inf
"Stump Wood+Bark Volume","SP_WDBK_CV","837","FL",1,1.8,1.8,1.8,NA,NA,-0.000496870751045365,-1.65623583681788,0.000496870751045365,1.65623583681788,Inf,0.000496870751045365,-Inf
"Total Stem Bark Volume","ST_BK_CV_TOT","837","FL",1,1.8,1.8,1.8,NA,NA,0.00402810595616401,11.1891832115667,0.00402810595616401,11.1891832115667,Inf,0.00402810595616401,-Inf
"Total Stem Wood Volume","ST_WD_CV_TOT","837","FL",1,1.8,1.8,1.8,NA,NA,-0.0297908889757973,-21.1282900537569,0.0297908889757973,21.1282900537569,Inf,0.0297908889757973,-Inf
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","837","FL",1,1.8,1.8,1.8,NA,NA,-0.0257627830196333,-14.5552446438606,0.0257627830196333,14.5552446438606,Inf,0.0257627830196333,-Inf
"Sawlog Bark Volume","ST_BK_CV_SAW","999","FL",1,11.1,11.1,11.1,NA,NA,0.316795323824097,16.8899227968945,0.316795323824097,16.8899227968945,Inf,0.316795323824097,-Inf
"Sawlog Wood Volume","ST_WD_CV_SAW","999","FL",1,11.1,11.1,11.1,NA,NA,-4.86044742346913,-37.2532506624865,4.86044742346913,37.2532506624865,Inf,4.86044742346913,-Inf
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","999","FL",1,11.1,11.1,11.1,NA,NA,-4.54365209964503,-30.4479439185073,4.54365209964503,30.4479439185073,Inf,4.54365209964503,-Inf
"Merch Stem Bark Volume","ST_BK_CV_MER","460","FL",3,10.3333333333333,8.9,11.7,0.162321828795195,61.4396244055685,0.490741593309026,62.5464393069806,0.490741593309026,62.5464393069806,0.0645585374388106,0.50832361294005,0.345850707400836
"Merch Stem Wood Volume","ST_WD_CV_MER","460","FL",3,10.3333333333333,8.9,11.7,0.363720985601333,6.55159241927866,-1.09988165237567,-11.0065953313687,1.09988165237567,11.0065953313687,0.145309859902339,1.13926948208512,0.899101863325818
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","460","FL",3,10.3333333333333,8.9,11.7,0.20642452339061,3.58773075565398,-0.60914005906664,-5.65876814199218,0.60914005906664,5.65876814199218,0.080854048461046,0.632027689897948,0.977312283421896
"Stump Bark Volume","SP_BK_CV","460","FL",3,10.3333333333333,8.9,11.7,0.0254207729010955,87.1687298532393,0.0440688750673071,71.9330053985443,0.0440688750673071,71.9330053985443,0.00636415295404634,0.0487121772553569,-0.126721848507743
"Stump Wood Volume","SP_WD_CV","460","FL",3,10.3333333333333,8.9,11.7,0.153961070190567,14.2552648757313,-0.189360975807281,-18.1521049369363,0.189360975807281,18.1521049369363,0.0283152089000114,0.22728892020547,-1.56172190700356
"Stump Wood+Bark Volume","SP_WDBK_CV","460","FL",3,10.3333333333333,8.9,11.7,0.157354241656065,12.4712478812992,-0.145292100739973,-12.7421760246443,0.155740116509011,13.5195581503167,0.0236828980682181,0.19395024993248,-0.0735291348984461
"Total Stem Bark Volume","ST_BK_CV_TOT","460","FL",3,10.3333333333333,8.9,11.7,0.231127256567358,68.8711008207634,0.551530250144895,64.5324641394647,0.551530250144895,64.5324641394647,0.0750836041345668,0.582922655799028,0.30624261226034
"Total Stem Wood Volume","ST_WD_CV_TOT","460","FL",3,10.3333333333333,8.9,11.7,0.300445148551491,5.57187508474351,-1.2698512695069,-11.0463749756566,1.2698512695069,11.0463749756566,0.162845705651297,1.29332920719889,0.881472380112659
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","460","FL",3,10.3333333333333,8.9,11.7,0.149802533720916,2.65045833136136,-0.718321019362005,-5.68759475033528,0.718321019362005,5.68759475033528,0.0899755453028153,0.728660153704552,0.972995030088501
"Sawlog Bark Volume","ST_BK_CV_SAW","460","FL",1,11.7,11.7,11.7,NA,NA,0.105816468874566,7.23280065721615,0.105816468874566,7.23280065721615,Inf,0.105816468874566,-Inf
"Sawlog Wood Volume","ST_WD_CV_SAW","460","FL",1,11.7,11.7,11.7,NA,NA,-1.50404350712216,-13.2106596148076,1.50404350712216,13.2106596148076,Inf,1.50404350712216,-Inf
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","460","FL",1,11.7,11.7,11.7,NA,NA,-1.39822703824759,-10.8827675816292,1.39822703824759,10.8827675816292,Inf,1.39822703824759,-Inf
"Sawlog Bark Volume","ST_BK_CV_SAW","693","FL",1,18.4,18.4,18.4,NA,NA,1.79369926486363,26.9002173266048,1.79369926486363,26.9002173266048,Inf,1.79369926486363,-Inf
"Sawlog Wood Volume","ST_WD_CV_SAW","693","FL",1,18.4,18.4,18.4,NA,NA,2.53111834922756,8.31543596957614,2.53111834922756,8.31543596957614,Inf,2.53111834922756,-Inf
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","693","FL",1,18.4,18.4,18.4,NA,NA,4.32481761409119,11.6550647067095,4.32481761409119,11.6550647067095,Inf,4.32481761409119,-Inf
"Merch Stem Bark Volume","ST_BK_CV_MER","1_131","FL",6,11.05,9,12.5,0.914859885511573,29.5600071365787,0.418458650214805,13.4786665413291,0.782210310842286,24.7419182814697,0.0865430022568443,0.934120700822331,-3.80133608864033
"Merch Stem Wood Volume","ST_WD_CV_MER","1_131","FL",6,11.05,9,12.5,1.0695200513597,6.03565913508972,-1.54626271113315,-8.56939098683386,1.54626271113315,8.56939098683386,0.184697474605016,1.82870336269296,0.860426996865143
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","1_131","FL",6,11.05,9,12.5,1.59373721680579,8.07087791937582,-1.12780406091835,-6.01833502192628,1.47673218485338,7.33333557688747,0.194022219897466,1.84081700974064,0.868409688930187
"Sawlog Bark Volume","ST_BK_CV_SAW","1_131","FL",6,11.05,9,12.5,0.935473970893152,33.3994397892084,0.133564106940033,4.42753206573862,0.730218380230617,26.075751971329,0.0839928107693527,0.864348885488295,-1.91792767445707
"Sawlog Wood Volume","ST_WD_CV_SAW","1_131","FL",6,11.05,9,12.5,1.61365403300656,11.1705732645925,-2.04843679838693,-13.4909072531649,2.04843679838693,13.4909072531649,0.257405396936058,2.52309190588009,0.750078952301275
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","1_131","FL",6,11.05,9,12.5,2.18631225679248,13.1322803342507,-1.91487269144689,-11.5086856913671,2.1218653361871,12.3725827947756,0.291243391907506,2.76587029605811,0.732001738857301
"Sawlog Bark Volume","ST_BK_CV_SAW","802","FL",2,14.6,11.7,17.5,2.02425830910453,42.6110802067855,0.537989418630401,4.66288877258657,1.43136677724102,30.1305837679019,0.135994274077398,1.52913160504504,-1.01913646058596
"Sawlog Wood Volume","ST_WD_CV_SAW","802","FL",2,14.6,11.7,17.5,3.18233696164937,21.1596041702101,-4.49907886887859,-20.4156489326311,4.49907886887859,20.4156489326311,0.591005612000027,5.03044182325268,0.793839111433411
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","802","FL",2,14.6,11.7,17.5,5.20659527075389,23.5060997120444,-3.96108945024819,-17.2172575796999,3.96108945024819,17.2172575796999,0.65341811140664,5.40782274021495,0.80206539447384
"Merch Stem Bark Volume","ST_BK_CV_MER","742","FL",1,15.3,15.3,15.3,NA,NA,0.241941042355744,3.3265645862195,0.241941042355744,3.3265645862195,Inf,0.241941042355744,-Inf
"Merch Stem Wood Volume","ST_WD_CV_MER","742","FL",1,15.3,15.3,15.3,NA,NA,-1.35917617980299,-3.26630822792222,1.35917617980299,3.26630822792222,Inf,1.35917617980299,-Inf
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","742","FL",1,15.3,15.3,15.3,NA,NA,-1.11723513744725,-2.28543548623759,1.11723513744725,2.28543548623759,Inf,1.11723513744725,-Inf
"Sawlog Bark Volume","ST_BK_CV_SAW","742","FL",1,15.3,15.3,15.3,NA,NA,0.257170103558546,4.20560100035448,0.257170103558546,4.20560100035448,Inf,0.257170103558546,-Inf
"Sawlog Wood Volume","ST_WD_CV_SAW","742","FL",1,15.3,15.3,15.3,NA,NA,-2.94794011382639,-7.95035506055898,2.94794011382639,7.95035506055898,Inf,2.94794011382639,-Inf
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","742","FL",1,15.3,15.3,15.3,NA,NA,-2.69077001026784,-6.22945699183868,2.69077001026784,6.22945699183868,Inf,2.69077001026784,-Inf
"Stump Bark Volume","SP_BK_CV","742","FL",1,15.3,15.3,15.3,NA,NA,-0.0595703695391619,-16.9234004372619,0.0595703695391619,16.9234004372619,Inf,0.0595703695391619,-Inf
"Stump Wood Volume","SP_WD_CV","742","FL",1,15.3,15.3,15.3,NA,NA,-0.475637958248641,-23.2927501590911,0.475637958248641,23.2927501590911,Inf,0.475637958248641,-Inf
"Stump Wood+Bark Volume","SP_WDBK_CV","742","FL",1,15.3,15.3,15.3,NA,NA,-0.535208327787803,-22.3562375851213,0.535208327787803,22.3562375851213,Inf,0.535208327787803,-Inf
"Total Stem Bark Volume","ST_BK_CV_TOT","742","FL",1,15.3,15.3,15.3,NA,NA,0.166579883137707,2.15525790060431,0.166579883137707,2.15525790060431,Inf,0.166579883137707,-Inf
"Total Stem Wood Volume","ST_WD_CV_TOT","742","FL",1,15.3,15.3,15.3,NA,NA,-1.63333274633312,-3.71845815898262,1.63333274633312,3.71845815898262,Inf,1.63333274633312,-Inf
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","742","FL",1,15.3,15.3,15.3,NA,NA,-1.46675286319542,-2.83957266270844,1.46675286319542,2.83957266270844,Inf,1.46675286319542,-Inf
"Merch Stem Bark Volume","ST_BK_CV_MER","129","FL",1,7.9,7.9,7.9,NA,NA,-0.635080461604618,-30.28519130208,0.635080461604618,30.28519130208,Inf,0.635080461604618,-Inf
"Merch Stem Wood Volume","ST_WD_CV_MER","129","FL",1,7.9,7.9,7.9,NA,NA,-1.4962875027605,-20.6469918967918,1.4962875027605,20.6469918967918,Inf,1.4962875027605,-Inf
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","129","FL",1,7.9,7.9,7.9,NA,NA,-2.13136796436512,-22.8100167419213,2.13136796436512,22.8100167419213,Inf,2.13136796436512,-Inf
"Stump Bark Volume","SP_BK_CV","129","FL",1,7.9,7.9,7.9,NA,NA,-0.203167493329994,-64.7030233535011,0.203167493329994,64.7030233535011,Inf,0.203167493329994,-Inf
"Stump Wood Volume","SP_WD_CV","129","FL",1,7.9,7.9,7.9,NA,NA,-0.333021230671036,-43.3057517127485,0.333021230671036,43.3057517127485,Inf,0.333021230671036,-Inf
"Stump Wood+Bark Volume","SP_WDBK_CV","129","FL",1,7.9,7.9,7.9,NA,NA,-0.53618872400103,-49.5095774700859,0.53618872400103,49.5095774700859,Inf,0.53618872400103,-Inf
"Total Stem Bark Volume","ST_BK_CV_TOT","129","FL",1,7.9,7.9,7.9,NA,NA,-0.777669886808438,-31.2442702614881,0.777669886808438,31.2442702614881,Inf,0.777669886808438,-Inf
"Total Stem Wood Volume","ST_WD_CV_TOT","129","FL",1,7.9,7.9,7.9,NA,NA,-1.61318801557644,-19.3311925173929,1.61318801557644,19.3311925173929,Inf,1.61318801557644,-Inf
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","129","FL",1,7.9,7.9,7.9,NA,NA,-2.39085790238488,-22.068099523582,2.39085790238488,22.068099523582,Inf,2.39085790238488,-Inf
"Merch Stem Bark Volume","ST_BK_CV_MER","834","FL",1,10,10,10,NA,NA,-0.84600985722572,-32.1188252553424,0.84600985722572,32.1188252553424,Inf,0.84600985722572,-Inf
"Merch Stem Wood Volume","ST_WD_CV_MER","834","FL",1,10,10,10,NA,NA,1.25029191816794,11.4842648862675,1.25029191816794,11.4842648862675,Inf,1.25029191816794,-Inf
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","834","FL",1,10,10,10,NA,NA,0.404282060942222,2.99003077392369,0.404282060942222,2.99003077392369,Inf,0.404282060942222,-Inf
"Stump Bark Volume","SP_BK_CV","834","FL",1,10,10,10,NA,NA,-0.0847847932504315,-41.3584357319178,0.0847847932504315,41.3584357319178,Inf,0.0847847932504315,-Inf
"Stump Wood Volume","SP_WD_CV","834","FL",1,10,10,10,NA,NA,-0.219951285627068,-21.2308190759718,0.219951285627068,21.2308190759718,Inf,0.219951285627068,-Inf
"Stump Wood+Bark Volume","SP_WDBK_CV","834","FL",1,10,10,10,NA,NA,-0.304736078877499,-24.5556872584609,0.304736078877499,24.5556872584609,Inf,0.304736078877499,-Inf
"Total Stem Bark Volume","ST_BK_CV_TOT","834","FL",1,10,10,10,NA,NA,-0.981909230258056,-33.1502103395698,0.981909230258056,33.1502103395698,Inf,0.981909230258056,-Inf
"Total Stem Wood Volume","ST_WD_CV_TOT","834","FL",1,10,10,10,NA,NA,1.11931554301405,9.08387877790982,1.11931554301405,9.08387877790982,Inf,1.11931554301405,-Inf
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","834","FL",1,10,10,10,NA,NA,0.13740631275599,0.899020627819879,0.13740631275599,0.899020627819879,Inf,0.13740631275599,-Inf
"Merch Stem Bark Volume","ST_BK_CV_MER","128","GA",103,9.56504854368932,5.1,17.7,0.834227531149458,24.6902165752931,0.179577461911292,5.62539969749214,0.567341036837921,19.4771539292755,0.0694672486123495,0.849368578709274,0.874994054464643
"Merch Stem Wood Volume","ST_WD_CV_MER","128","GA",103,9.56504854368932,5.1,17.7,1.51839888273508,15.7609988916225,-0.175320331888224,-4.19562316994819,1.05770729609364,12.8889115082802,0.142113478194406,1.52114711625498,0.971829415766153
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","128","GA",103,9.56504854368932,5.1,17.7,1.6342634930567,12.1050678661149,0.00425713002306791,-3.41255040148165,1.15366848201803,10.0349982243249,0.145413739806022,1.62631639730976,0.979375682349429
"Stump Bark Volume","SP_BK_CV","128","GA",112,9.01785714285714,1.3,17.7,0.0528100113270911,25.3512807325251,-0.0121519946396875,-0.0443264917017923,0.0390075477757711,20.0989634656975,0.00503919041961577,0.0539598684336139,0.849132874481944
"Stump Wood Volume","SP_WD_CV","128","GA",112,9.01785714285714,1.3,17.7,0.154409367536817,17.408152299075,-0.110392540326383,-15.462845307124,0.128655994862139,19.0874275434806,0.0163515195806461,0.189250861255213,0.875296707100893
"Stump Wood+Bark Volume","SP_WDBK_CV","128","GA",112,9.01785714285714,1.3,17.7,0.163709241360233,13.4765073396232,-0.122544534966071,-13.0544754169773,0.138911754694173,15.1297145372536,0.0177629823452462,0.20390827999929,0.905547419718143
"Total Stem Bark Volume","ST_BK_CV_TOT","128","GA",112,9.01785714285714,1.3,17.7,0.836379353064835,24.0383417237798,0.183567778576134,9.42597518535076,0.56250168815995,19.9869667207682,0.0709018465689805,0.852632244419105,0.891727491287921
"Total Stem Wood Volume","ST_WD_CV_TOT","128","GA",112,9.01785714285714,1.3,17.7,1.45968225274028,15.6149770150928,-0.196731771868454,-4.1697113690532,0.960396319013921,11.9946996096327,0.13535876866851,1.46640779096192,0.976933826955766
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","128","GA",112,9.01785714285714,1.3,17.7,1.48114276729071,9.875928062976,-0.0131639932923207,-2.29022306905726,0.961576052514806,7.73537866020362,0.128441554428158,1.47457445779889,0.985153269170559
"Merch Stem Bark Volume","ST_BK_CV_MER","222","GA",34,9.60294117647059,6.1,15.9,0.960257573066231,41.4432544471761,-0.236497791461931,5.13403945323148,0.646726804887208,27.5667810297084,0.082939851642804,0.975143775240669,0.73349433810065
"Merch Stem Wood Volume","ST_WD_CV_MER","222","GA",34,9.60294117647059,6.1,15.9,2.30503978475773,19.1099380902714,-1.3743003235028,-4.16334569214894,1.8513544288897,15.2693623941126,0.240045787105963,2.65436224975562,0.891373366711672
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","222","GA",34,9.60294117647059,6.1,15.9,2.47198131142877,16.2670107084726,-1.61079811496474,-4.70147378501931,2.22389293798307,15.046722598541,0.261757958747969,2.91986916617481,0.908895098511572
"Stump Bark Volume","SP_BK_CV","222","GA",65,5.96615384615385,1.1,15.9,0.120813376483707,94.0997677170307,0.0818194844498897,111.553227380663,0.0937765638102153,114.238232020062,0.0160815519750543,0.145140442665302,0.497553343655473
"Stump Wood Volume","SP_WD_CV","222","GA",65,5.96615384615385,1.1,15.9,0.60344486302162,42.7907644333261,0.0336442396819469,15.899696924602,0.345300901483315,36.016153995098,0.0608975234787763,0.599729435654819,0.727642902802618
"Stump Wood+Bark Volume","SP_WDBK_CV","222","GA",65,5.96615384615385,1.1,15.9,0.683615348316246,45.3831867554596,0.115463724131837,30.9717146610955,0.414746133951356,44.0302258096925,0.0705885429070916,0.688093107501306,0.735790942410831
"Total Stem Bark Volume","ST_BK_CV_TOT","222","GA",65,5.96615384615385,1.1,15.9,0.770307181393049,59.0148549398658,-0.0230622480991889,53.351752230109,0.419704491773349,62.8664733924249,0.0711026095367735,0.76470661252782,0.873732305299187
"Total Stem Wood Volume","ST_WD_CV_TOT","222","GA",65,5.96615384615385,1.1,15.9,2.06413824868749,18.9395299522995,-0.603571979312086,-1.13002533852481,1.06628120405038,14.692581720981,0.200502860772261,2.13527916799997,0.946391131992962
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","222","GA",65,5.96615384615385,1.1,15.9,2.20482930143348,20.0233735320117,-0.626634227411275,8.23259123496211,1.27680669172135,18.3501316128421,0.217293858735853,2.27577545017089,0.958830238879738
"Merch Stem Bark Volume","ST_BK_CV_MER","653","GA",34,9.12058823529412,5.1,13.5,0.801024791772212,38.2137452407844,0.142498977233994,24.2577158641975,0.651741967535676,37.8355082728788,0.0769099405083374,0.801919503286546,0.821109190737891
"Merch Stem Wood Volume","ST_WD_CV_MER","653","GA",34,9.12058823529412,5.1,13.5,2.35477322878931,17.7601063212023,-0.344433314617281,-0.284314470900299,1.36994965270269,13.8842778601845,0.200688996956332,2.34531539411186,0.903987002110152
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","653","GA",34,9.12058823529412,5.1,13.5,2.67365408486777,16.9226339524635,-0.201934337383287,2.06410574213037,1.50140757732804,12.7537918985455,0.224016801575393,2.64177134017056,0.919432302593919
"Stump Bark Volume","SP_BK_CV","653","GA",70,5.41857142857143,1,13.5,0.0780959464760106,53.4046960260722,0.024613062573923,59.5170948122851,0.0475543423311097,64.1484937177214,0.00784915125147246,0.0813489487605832,0.701812661320642
"Stump Wood Volume","SP_WD_CV","653","GA",70,5.41857142857143,1,13.5,0.249454216793757,25.4631784989579,-0.00129001586607545,9.02298044284669,0.102332805117839,21.1623383433017,0.0210300385079622,0.247669351091972,0.855425140637323
"Stump Wood+Bark Volume","SP_WDBK_CV","653","GA",70,5.41857142857143,1,13.5,0.311885676774871,26.8222406357136,0.0233230467078476,16.0829426045458,0.138483861171485,24.2221190204798,0.0266005093268466,0.310527020139646,0.846837129442117
"Total Stem Bark Volume","ST_BK_CV_TOT","653","GA",70,5.41857142857143,1,13.5,0.641703572747304,117.767562261742,0.124496419870903,81.7180231376962,0.403505848616048,87.6956022951859,0.0658469865576285,0.649153458561183,0.885492282696073
"Total Stem Wood Volume","ST_WD_CV_TOT","653","GA",70,5.41857142857143,1,13.5,1.78621858065601,14.6688354826812,-0.0969262156439212,4.32538869510036,0.712733281245855,12.2343853933409,0.149266452314725,1.77606076481998,0.950828366951483
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","653","GA",70,5.41857142857143,1,13.5,2.05452915229732,15.4397555215986,0.0275702042269815,11.6964482649547,0.83070541768801,15.4033422899258,0.17295302346514,2.03998746749794,0.956970575120619
"Sawlog Bark Volume","ST_BK_CV_SAW","128","GA",53,12.1452830188679,9.2,17.7,1.03473704664725,23.7806169650796,0.264396986474453,8.32880140786605,0.783660936512017,18.6710442065497,0.0774114760060747,1.05848240347609,0.725284365161428
"Sawlog Wood Volume","ST_WD_CV_SAW","128","GA",53,12.1452830188679,9.2,17.7,2.18268033369295,16.3921783345629,-0.426514009985806,-2.24714992833494,1.68658746896683,12.319961450779,0.189963412063423,2.20366038316925,0.923910704516693
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","128","GA",53,12.1452830188679,9.2,17.7,2.45919041621041,13.5242652057841,-0.162117023511353,-0.944899042717414,1.95340872511271,10.5183939815497,0.203551997562243,2.44126881802624,0.937690188122444
"Merch Stem Bark Volume","ST_BK_CV_MER","591","GA",8,7.675,5,11.8,0.0927594627577372,38.6766178610362,0.122755940867217,40.8846295392686,0.123327655193603,40.9203170752478,0.0225542229801889,0.150325643879917,0.919252078297025
"Merch Stem Wood Volume","ST_WD_CV_MER","591","GA",8,7.675,5,11.8,0.739118933355813,15.0621639335679,-0.0620713496993846,-0.281007672020747,0.591746974919478,12.7015640558158,0.0846940711110308,0.694163201554871,0.970430647984347
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","591","GA",8,7.675,5,11.8,0.814928573945796,15.0981248380875,0.060684591167832,3.04018984181002,0.636235197681506,12.3539411156121,0.0958218710332746,0.764707543875023,0.971887260809997
"Stump Bark Volume","SP_BK_CV","591","GA",15,5.25333333333333,1.1,11.8,0.0190277425524942,71.9097435798599,0.0106070225261774,27.681005155131,0.0159118664478161,58.5341828367502,0.00312141781649878,0.021223263519196,0.352859687743908
"Stump Wood Volume","SP_WD_CV","591","GA",15,5.25333333333333,1.1,11.8,0.03475434532836,20.1980085674363,0.00190037777829088,-5.28998809401513,0.0205321351104369,13.3700860918932,0.00627231614277436,0.0336296246429086,0.985987763414043
"Stump Wood+Bark Volume","SP_WDBK_CV","591","GA",15,5.25333333333333,1.1,11.8,0.0484787169955909,22.8017867179676,0.0125074003044683,-3.95794418529283,0.0321361672455104,16.655263743749,0.00860097165046488,0.0484762003167077,0.975409539550215
"Total Stem Bark Volume","ST_BK_CV_TOT","591","GA",15,5.25333333333333,1.1,11.8,0.119607383693462,38.8334614746454,0.070097155512132,14.1001846822625,0.0957316364094242,29.3382425971136,0.0213528263334498,0.135151060037601,0.93146174364125
"Total Stem Wood Volume","ST_WD_CV_TOT","591","GA",15,5.25333333333333,1.1,11.8,0.491998870166469,12.978780892684,-0.00930299398191297,-2.21673729681288,0.292393087243842,9.11165606598236,0.0552503955840302,0.475407097190507,0.98745043365998
